12.47873,41.900703
12.478833,41.900665
12.478645,41.90104
12.478645,41.90104
12.478408,41.902397
12.464387,41.88909
12.478687,41.90087
12.480425,41.901077
12.478215,41.9009
12.478591,41.9009
12.478687,41.900536
12.478687,41.900536
12.478687,41.900536
12.477807,41.90064
12.479395,41.901024
12.478564,41.900875
12.478564,41.900875
12.478033,41.90075
12.478902,41.900776
12.478902,41.900776
12.478033,41.90075
12.478559,41.901237
12.495725,41.903114
12.478634,41.900604
12.478537,41.90083
12.478537,41.90083
12.47868,41.90069
12.478601,41.90087
12.478559,41.901062
12.478569,41.90082
12.478483,41.901215
12.478494,41.90104
12.476735,41.89902
12.478591,41.900864
12.478547,41.900795
12.478719,41.90117
12.478719,41.90117
12.478634,41.9009
12.478612,41.90099
12.478644,41.9009
12.478634,41.900856
12.478634,41.900593
12.478634,41.900593
12.478655,41.900845
12.478612,41.900463
12.478698,41.901062
12.478795,41.90088
12.478322,41.900684
12.478666,41.900887
12.478923,41.900715
12.489759,41.891685
12.478736,41.90049
12.478612,41.900646
12.478698,41.90082
12.478698,41.90082
12.479123,41.90076
12.479123,41.90076
12.479123,41.90076
12.479123,41.90076
12.479123,41.90076
12.476295,41.91081
12.494044,41.889103
12.494044,41.889103
12.494044,41.889103
12.494044,41.889103
12.494044,41.889103
12.478473,41.901176
12.478473,41.901176
12.478473,41.901176
12.478559,41.9009
12.480053,41.90257
12.478988,41.9024
12.478666,41.900608
12.478537,41.900856
12.478033,41.90075
12.478033,41.90075
12.479133,41.901157
12.478451,41.901005
12.478451,41.901005
12.478768,41.900894
12.478714,41.901134
12.478714,41.901134
12.478714,41.901134
12.478655,41.90091
12.478655,41.90091
12.478655,41.90091
12.478655,41.90091
12.478709,41.90099
12.478658,41.900585
12.483105,41.9019
12.478644,41.90077
12.478687,41.90105
12.478655,41.90091
12.478719,41.90082
12.477997,41.901512
12.478452,41.901123
12.47873,41.90109
12.478033,41.90075
12.47873,41.9005
12.478677,41.90061
12.478494,41.90076
12.478559,41.901127
12.478559,41.901127
12.478559,41.901176
12.478559,41.901176
12.478623,41.901623
12.477636,41.89999
12.478341,41.90087
12.478587,41.90053
12.478588,41.90053
12.478601,41.900658
12.478709,41.90075
12.478709,41.90075
12.478902,41.900776
12.478902,41.900776
12.478519,41.900707
12.478601,41.90216
12.478601,41.90216
12.478601,41.90216
12.478601,41.90216
12.478601,41.90216
12.478698,41.901016
12.478698,41.901016
12.478033,41.900806
12.478645,41.90104
12.478645,41.90104
12.478645,41.90104
12.478151,41.90083
12.478644,41.90047
12.478569,41.9006
12.478709,41.9006
12.478795,41.90074
12.483161,41.89383
12.478705,41.90079
12.479996,41.90093
12.478784,41.901035
12.478858,41.90061
12.478537,41.90204
12.478537,41.90204
12.478537,41.90204
12.478537,41.90204
12.478537,41.90204
12.479031,41.900856
12.478601,41.90088
12.479674,41.901043
12.478655,41.902203
12.478698,41.900738
12.478542,41.900887
12.478902,41.900776
12.479302,41.90239
12.478408,41.9009
12.478,41.898
12.479424,41.901234
12.478795,41.900913
12.478644,41.901245
12.478601,41.90098
12.478613,41.900856
12.479932,41.90089
12.479932,41.90089
12.478365,41.90112
12.47991,41.90103
12.478859,41.900585
12.477666,41.901165
12.477666,41.901165
12.477666,41.901165
12.477666,41.901165
12.477666,41.901165
12.478559,41.900936
12.478559,41.900936
12.478559,41.900936
12.478655,41.900936
12.478473,41.90066
12.478473,41.90066
12.478687,41.9008
12.478945,41.90101
12.479417,41.901157
12.452487,41.92112
12.478666,41.90048
12.488408,41.88263
12.488408,41.88263
12.488408,41.88263
12.488408,41.88263
12.488408,41.88263
12.479192,41.90075
12.478891,41.90079
12.477368,41.90838
12.478945,41.901024
12.478827,41.90068
12.474601,41.89791
12.478655,41.900784
12.479803,41.902447
12.478687,41.900967
12.478591,41.902172
12.478591,41.902172
12.478591,41.902172
12.478591,41.902172
12.478924,41.90085
12.478924,41.90085
12.478891,41.90239
12.47931,41.902485
12.478591,41.900864
12.478473,41.901077
12.479738,41.900597
12.478509,41.9005
12.478492,41.900475
12.479166,41.9
12.47859,41.900734
12.478601,41.90092
12.478611,41.900555
12.47873,41.90074
12.47873,41.90074
12.47873,41.90074
12.47873,41.90074
12.47873,41.90074
12.478643,41.900925
12.478698,41.900566
12.478642,41.900356
12.478752,41.901623
12.479105,41.90111
12.478788,41.900486
12.478734,41.900425
12.478703,41.90043
12.478666,41.901054
12.478355,41.901016
12.476831,41.895496
12.476831,41.895496
12.478462,41.90086
12.478408,41.90083
12.478301,41.900776
12.478569,41.900864
12.478923,41.900894
12.488402,41.898914
12.478655,41.900887
12.479583,41.900764
12.478687,41.900368
12.478269,41.900814
12.478644,41.900864
12.479638,41.9008
12.479811,41.900787
12.478619,41.900787
12.480188,41.9008
12.480188,41.9008
12.479788,41.90077
12.478669,41.90092
12.478669,41.900818
12.47985,41.90073
12.47875,41.90078
12.478669,41.90092
12.479888,41.90083
12.479638,41.9008
12.478861,41.900787
12.48098,41.90103
12.480869,41.901062
12.478398,41.90064
12.495759,41.90311
12.478634,41.900974
12.478634,41.900974
12.478634,41.900974
12.479154,41.900986
12.478891,41.90076
12.478634,41.900925
12.478634,41.90101
12.479267,41.900974
12.47858,41.900856
12.4833,41.9
12.478347,41.90083
12.479953,41.90076
12.479953,41.90076
12.479953,41.90076
12.478408,41.9009
12.478408,41.9009
12.478408,41.9009
12.478408,41.9009
12.478666,41.90112
12.478666,41.90112
12.478611,41.900555
12.478591,41.901096
12.478537,41.9009
12.480388,41.89694
12.480388,41.89694
12.478344,41.90234
12.479277,41.901085
12.478569,41.90092
12.478569,41.90092
12.478569,41.90092
12.478569,41.90092
12.478569,41.90092
12.477636,41.89935
12.478836,41.90088
12.478591,41.90074
12.478601,41.9018
12.478601,41.9018
12.478601,41.9018
12.478601,41.9018
12.47828,41.900963
12.478483,41.900963
12.478516,41.90168
12.478516,41.90168
12.478516,41.90168
12.478516,41.90168
12.478612,41.90056
12.478612,41.90056
12.478612,41.90056
12.47873,41.90037
12.478655,41.900734
12.478814,41.900723
12.478591,41.90045
12.478955,41.9008
12.477582,41.901127
12.478597,41.900745
12.494116,41.8964
12.478669,41.900764
12.478848,41.900444
12.478671,41.900593
12.477333,41.901165
12.477833,41.899166
12.4775,41.901165
12.477333,41.901165
12.478795,41.902866
12.476933,41.899307
12.478559,41.900974
12.478693,41.900898
12.478693,41.900898
12.478693,41.900898
12.478693,41.900898
12.478693,41.900898
12.478698,41.900707
12.480039,41.900497
12.478923,41.9008
12.478698,41.90093
12.478703,41.90086
12.478725,41.90062
12.479444,41.901016
12.495392,41.896744
12.495306,41.896675
12.478601,41.90101
12.478837,41.900658
12.478719,41.901016
12.478591,41.900864
12.478677,41.90172
12.478677,41.90172
12.478677,41.90172
12.478677,41.90172
12.478677,41.90172
12.478697,41.900726
12.478697,41.900726
12.478697,41.900726
12.478697,41.900726
12.478697,41.900726
12.478666,41.901287
12.478612,41.90056
12.478612,41.90056
12.478601,41.900894
12.478244,41.901257
12.478941,41.900944
12.480044,41.90104
12.478941,41.900898
12.478497,41.900974
12.480086,41.900963
12.47918,41.901073
12.48,41.90097
12.478166,41.901054
12.479963,41.90092
12.477972,41.901062
12.47985,41.90105
12.478797,41.90087
12.478672,41.90091
12.480588,41.901283
12.480019,41.901028
12.4787,41.901215
12.478722,41.90142
12.480033,41.901028
12.478725,41.900692
12.478627,41.90066
12.480505,41.901432
12.479913,41.901062
12.478622,41.90086
12.479005,41.900932
12.479988,41.900925
12.478475,41.900955
12.479247,41.901085
12.480561,41.901325
12.478672,41.900967
12.47943,41.901253
12.478597,41.900818
12.478672,41.90068
12.478855,41.900723
12.478722,41.90072
12.478816,41.90126
12.478666,41.901104
12.478666,41.901104
12.478836,41.90103
12.478836,41.90103
12.478836,41.90103
12.478836,41.90103
12.478836,41.90103
12.47838,41.900814
12.478691,41.900787
12.478691,41.900787
12.478601,41.900883
12.478601,41.900883
12.478601,41.900883
12.47681,41.89495
12.478597,41.900696
12.478597,41.900696
12.478597,41.900696
12.478597,41.900696
12.478494,41.90108
12.478398,41.90064
12.478655,41.90107
12.478634,41.90101
12.478682,41.900784
12.479588,41.90109
12.479588,41.90109
12.479266,41.901176
12.47859,41.900936
12.478623,41.900887
12.478709,41.901245
12.478709,41.901245
12.478687,41.90123
12.478644,41.901157
12.478644,41.901222
12.478559,41.90101
12.47873,41.901245
12.478516,41.90104
12.478666,41.901222
12.478623,41.901222
12.478601,41.90109
12.478644,41.901253
12.47858,41.90101
12.478687,41.901237
12.478494,41.901047
12.478623,41.90107
12.478644,41.90128
12.478687,41.901253
12.478666,41.901318
12.478752,41.90123
12.478709,41.901287
12.478709,41.901104
12.478687,41.901127
12.478752,41.901295
12.478709,41.901245
12.478644,41.901104
12.47873,41.901302
12.478709,41.90126
12.47873,41.901287
12.478494,41.90103
12.478537,41.901054
12.478559,41.901024
12.478687,41.901142
12.47858,41.900967
12.478516,41.900967
12.478516,41.90104
12.478494,41.90107
12.478559,41.900997
12.478559,41.90099
12.478537,41.900997
12.478559,41.901047
12.478601,41.90096
12.478494,41.901016
12.478516,41.90101
12.478494,41.901077
12.478559,41.901047
12.478516,41.901054
12.478516,41.90096
12.478494,41.901024
12.478516,41.90098
12.478601,41.90103
12.478644,41.90123
12.478559,41.90101
12.478644,41.901222
12.478537,41.901016
12.478151,41.90083
12.478537,41.90104
12.47858,41.901016
12.478537,41.90101
12.478601,41.9012
12.478537,41.901047
12.478537,41.900997
12.478516,41.901024
12.478516,41.90104
12.478537,41.901054
12.478494,41.900997
12.478559,41.900997
12.478537,41.90099
12.478537,41.90099
12.478451,41.901016
12.478537,41.901016
12.478762,41.902245
12.478719,41.902206
12.478698,41.90222
12.478677,41.90218
12.478666,41.902252
12.478666,41.9022
12.478719,41.902157
12.478784,41.902157
12.478623,41.902164
12.478644,41.902206
12.478666,41.90226
12.478687,41.902252
12.478666,41.902187
12.478709,41.902214
12.478687,41.902172
12.47814,41.90128
12.478559,41.900967
12.478537,41.90098
12.478537,41.90098
12.47814,41.90128
12.47814,41.90128
12.47814,41.90128
12.47814,41.90128
12.479267,41.90093
12.479267,41.90098
12.479267,41.900974
12.478837,41.9021
12.479159,41.90069
12.478687,41.902245
12.478655,41.901493
12.478655,41.901493
12.478655,41.901493
12.478655,41.901493
12.478977,41.901398
12.478977,41.901398
12.478655,41.901493
12.478977,41.901398
12.478698,41.90084
12.478698,41.90084
12.478698,41.90084
12.478698,41.90084
12.478698,41.90084
12.478666,41.900887
12.478623,41.90216
12.478601,41.901016
12.478601,41.901127
12.478601,41.901127
12.478601,41.901127
12.479685,41.90204
12.47873,41.901543
12.478612,41.90117
12.478591,41.90147
12.478677,41.901207
12.478601,41.900352
12.4785,41.9005
12.478773,41.90048
12.478655,41.900734
12.478097,41.901806
12.478548,41.90039
12.479234,41.901756
12.478086,41.90172
12.478505,41.90131
12.479985,41.90105
12.478634,41.901154
12.478601,41.901165
12.478601,41.901165
12.478601,41.901165
12.478601,41.901165
12.478601,41.901165
12.478219,41.902115
12.478833,41.900833
12.478833,41.900833
12.478833,41.900665
12.478833,41.900833
12.478929,41.900776
12.478795,41.90101
12.478623,41.90105
12.478634,41.901077
12.478537,41.901062
12.478623,41.901062
12.478687,41.901024
12.478634,41.901024
12.478526,41.901062
12.478315,41.90095
12.472701,41.901478
12.479374,41.901382
12.477333,41.899498
12.477666,41.899334
12.477333,41.899498
12.477666,41.899334
12.477666,41.899334
12.477666,41.899334
12.477333,41.899498
12.477,41.899498
12.477666,41.899334
12.476833,41.899498
12.477,41.899498
12.477,41.899498
12.476833,41.899498
12.476833,41.899498
12.4775,41.899334
12.4775,41.899334
12.4775,41.899334
12.4775,41.899334
12.4775,41.899334
12.478166,41.900665
12.478166,41.900833
12.48,41.901665
12.4775,41.899498
12.477333,41.899498
12.477333,41.899498
12.4775,41.899498
12.4775,41.899498
12.478166,41.898834
12.478166,41.898834
12.478166,41.898834
12.4775,41.899498
12.4775,41.899498
12.478333,41.900833
12.478333,41.900833
12.4785,41.900665
12.478166,41.900665
12.478166,41.900665
12.478166,41.900833
12.478,41.900665
12.479333,41.900665
12.478166,41.900665
12.478666,41.900585
12.478666,41.900585
12.478666,41.900585
12.479277,41.900734
12.479267,41.900974
12.478655,41.900444
12.478431,41.90023
12.478533,41.900883
12.486627,41.899155
12.478677,41.90086
12.478655,41.901096
12.478591,41.900864
12.478727,41.900562
12.478644,41.90042
12.478977,41.90081
12.47976,41.901573
12.478623,41.90092
12.478687,41.90098
12.478261,41.900707
12.478634,41.900787
12.478687,41.90084
12.478728,41.900673
12.478728,41.900673
12.478666,41.901028
12.47874,41.90244
12.478505,41.90131
12.478559,41.901237
12.478451,41.900337
12.478451,41.900337
12.478451,41.900337
12.478451,41.900337
12.478451,41.900337
12.478666,41.900814
12.478837,41.900974
12.478473,41.901077
12.478473,41.901077
12.478473,41.901077
12.478516,41.900345
12.489052,41.89169
12.478505,41.900604
12.47858,41.900463
12.478666,41.901413
12.478579,41.90092
12.478644,41.90113
12.475458,41.906277
12.478585,41.90099
12.478585,41.90099
12.478585,41.90099
12.478585,41.90099
12.478585,41.90099
12.478612,41.900997
12.478612,41.900997
12.478569,41.900368
12.478451,41.901005
12.478451,41.901005
12.47858,41.90082
12.47888,41.900772
12.480899,41.899944
12.480899,41.899944
12.480899,41.899944
12.478623,41.90083
